Name,Wikidata_ID,Geonames_ID,Country_Code,Latitude,Longitude
Červený Kostelec,Q158420,3077955,CZ,50.476298276375,16.092983802099
Karaganda,Q484706,609655,KZ,49.8,73.116666666667
Nancy,Q40898,2990999,FR,48.692777777778,6.1836111111111
Železnice,Q393519,3061563,CZ,50.472789151435,15.384681121662
Łęczyca,Q325727,3093726,PL,52.05833333333333,19.2
7. dzielnica Paryża,Q259463,2988760,FR,48.859166666667,2.3127777777778
Borów,Q4947035,3102860,PL,52.0833,19.5833
Zbaraż,Q1019899,687455,UA,49.664574286972,25.775386058654
Bajonna,Q134674,3034475,FR,43.4925,-1.4763888888889
Newtown,Q669171,2641523,GB,52.5132,-3.3141
Skierniewice,Q2734,759123,PL,51.952777777778,20.141666666667
Glanton,Q2218224,2648600,GB,55.424,-1.883
Zduńska Wola,Q169237,3080414,PL,51.6,18.933333333333334
Milwaukee,Q37836,5263045,US,43.05,-87.95
Mohylew,Q154835,625665,BY,53.90894,30.34296
High Falls,Q3460901,5120691,US,41.8269,-74.1222
Gliwice,Q105084,3099230,PL,50.3011,18.6498
Wiedeń,Q1741,2761369,AT,48.208333333333336,16.3725
Ułaszkowce,Q4470921,690752,UA,48.899444444444,25.818611111111
Dmitrow,Q102334,565955,RU,56.35,37.533333333333
Fryburg Bryzgowijski,Q2833,2925177,DE,47.995,7.85
Toruń,Q47554,3083271,PL,53.016666666667,18.616666666667
Kilmacolm,Q1011533,2645611,GB,55.8941,-4.62708
Hove,Q989616,2646504,GB,50.831111111111,-0.1725
Małoszyce,Q6799455,765301,PL,50.85416667,21.45083333
Konolfingen,Q66211,7286217,CH,46.883333333333,7.6166666666667
Nagykanizsa,Q14424,3047679,HU,46.455833333333,16.9975
Międzyrzecze,Q4288770,701309,UA,50.3325,24.217777777778
Tolima,Q234501,3666951,CO,4.4333333333333,-75.233333333333
Woroneż,Q3426,472045,RU,51.671666666667,39.210555555556
Stok Lacki,Q579325,758131,PL,52.16667,22.35
Marin-Epagnier,Q685089,8468977,CH,47.016666666667,7.0166666666667
Kobylany,Q5620806,768931,PL,52.1667,22.9
Czuszów,Q2126853,773685,PL,50.25,20.35
Orsza,Q208609,624072,BY,54.509166666667,30.425833333333
Mečeříž,Q2318879,3070911,CZ,50.290446420362,14.736874485305
Podkowa Leśna,Q422177,7531437,PL,52.116666666667,20.733333333333
Cambridge,Q49111,4931972,US,42.375,-71.106111111111
Jizbice,Q12024978,3074080,CZ,50.3914,16.1936
Łopuszno,Q553641,765981,PL,50.948611111111,20.250833333333
Korolówka,Q988379,698592,UA,48.742090978313,25.993490319693
Puts′kava,Q16713557,622942,BY,53.593888888889,29.039444444444
Marnes-la-Coquette,Q636993,2995597,FR,48.830277777778,2.1772222222222
rejon wołożyński,Q1817324,620025,BY,54.0833,26.5167
Brownsville (Brooklyn),Q991279,5110446,US,40.660652777778,-73.910780555556
Zalesie,Q8065362,753963,PL,53.3167,21.35
Poznań,Q268,3088171,PL,52.40833333333333,16.933611111111112
6. dzielnica Paryża,Q245546,2997000,FR,48.850530555556,2.3322333333333
Barcelona,Q1492,6356055,ES,41.3825,2.1769444444444
Bystrzejowice Pierwsze,Q5004574,768627,PL,51.143333333333,22.7075
Charków,Q42308,706483,UA,50.0,36.229166666667
Nérac,Q210769,2990780,FR,44.136111111111,0.33944444444444
Saratów,Q5332,498677,RU,51.533333333333,46.0
Edgbaston,Q3047556,2650236,GB,52.45805,-1.9190472222222
Piekary,Q7191604,3089132,PL,51.4,19.5167
Orzesze,Q1001207,3089965,PL,50.15,18.75
Rozdol,Q4388416,708583,UA,48.261944444444,30.429444444444
Sanok,Q201729,759591,PL,49.55,22.216666666667
Betlejem,Q5776,284315,PS,31.704444444444,35.206111111111
Veletín,Q11878350,3063301,CZ,49.5547,14.475
Waverly,Q2039711,4666202,US,36.083172661659255,-87.79393547679861
Gąbin,Q990808,3099619,PL,52.4,19.733333333333
Havlíčkův Brod,Q954596,3075919,CZ,49.607899638305,15.580727658514
Tegernsee,Q260130,2823679,DE,47.708611111111,11.756944444444
Rzym,Q220,3169070,IT,41.893055555556,12.482777777778
Mytishino,Q4309590,523809,RU,54.782777777778,32.045277777778
Pykhino,Q19681158,503445,RU,58.71426,42.65616
Wierzchosławice,Q2712668,7531505,PL,50.0202,20.853
Izdebki,Q5191976,770746,PL,49.76666667,22.1
Gdynia,Q385,3099424,PL,54.51889,18.53188
Odrzykoń,Q7078353,763401,PL,49.75,21.75
Orlík nad Vltavou,Q1641768,11054758,CZ,49.510741166017,14.164774889585
Czarnowąsy,Q839391,3101128,PL,50.725833333333,17.901111111111
Zwiartów,Q8075658,753029,PL,50.5714,23.4944
Clapham,Q146659,2652951,GB,51.463230555556,-0.13393888888889
Le Kremlin-Bicêtre,Q135104,6457187,FR,48.81,2.3580555555556
Zembrzyce,Q2565965,3080291,PL,49.78333,19.6
Sieniec,Q7511098,3085990,PL,51.23972222,18.67944444
Chicago,Q1297,4887398,US,41.881944444444,-87.627777777778
Zaosie,Q3493620,619188,BY,53.28916666666667,26.100277777777777
Krzemieniec,Q849116,704143,UA,50.108055555556,25.7275
Mikołów,Q659905,3091831,PL,50.17103,18.9041
Cincinnati,Q43196,4508722,US,39.1,-84.5125
Kołomyja,Q52193,705392,UA,48.516666666667,25.033333333333
Maisons-Laffitte,Q463951,2996564,FR,48.946111111111,2.145
Opole,Q92212,3090048,PL,50.672222222222,17.925277777778
Gostynin,Q983735,3098619,PL,52.416666666667,19.466666666667
Nadarzyn,Q1020457,764194,PL,52.093888888889,20.805277777778
Uljanowsk,Q5627,479123,RU,54.316666666667,48.366666666667
Lindener Marktplatz 2 (Hannover),Q18023391,11808390,DE,52.366777,9.714939
Pieriediełkino,Q593888,6418221,RU,55.655555555556,37.3325
Košumberk,Q12031338,3073120,CZ,49.8853,16.0369
Kostelec nad Orlicí,Q1645575,3073149,CZ,50.122700875844,16.213254179601
Lipniszki,Q3692422,626041,BY,54.0,25.6167
Saint-Jean-du-Gard,Q268590,2979244,FR,44.104722222222,3.8861111111111
Martha's Vineyard,Q49148,4943231,US,41.4,-70.616666666667
Bolton,Q184579,2655237,GB,53.583333333333,-2.4333333333333
Wschowa,Q717938,3081300,PL,51.8,16.3
Budapeszt,Q1781,3054643,HU,47.498333333333,19.040833333333
Rawa Mazowiecka,Q149059,760584,PL,51.766666666667,20.25
Popowo,Q4700601,7531816,PL,52.7,19.4075
Elbląg,Q104712,3099759,PL,54.166666666667,19.4
Grądy,Q195323,761851,PL,50.0,20.58333
Fårö,Q1004693,2715292,SE,57.933333333333,19.15
Dijon,Q7003,3021372,FR,47.323055555556,5.0419444444444
Střešovice,Q3176913,3064946,CZ,50.09166667,14.38
Hořany,Q1632184,3075527,CZ,50.50345833,13.58364667
Gan,Q859063,6440387,FR,43.228611111111,-0.3875
Rock Island,Q577878,4907907,US,41.489166666667,-90.573055555556
Dinan,Q201311,3021356,FR,48.455555555556,-2.0502777777778
Dukszty,Q2356406,599727,LT,55.522,26.321
Ostrawa,Q8385,3068799,CZ,49.835555555556,18.2925
Rybnik,Q107094,3086586,PL,50.083333333333,18.5
Radwanowice,Q7281790,3087444,PL,50.11666667,19.73333333
Czereja,Q3917706,629349,BY,54.6131,29.2764
Gardzienice (województwo lubelskie),Q9265975,772355,PL,51.1106,22.8586
Newcastle upon Tyne,Q1425428,2641673,GB,54.977777777778,-1.6133333333333
Władywostok,Q959,2013348,RU,43.116666666667,131.9
Brzeźnica,Q1836974,7531874,PL,49.9667,19.6333
Villa Atamisqui,Q577778,3832805,AR,-28.496388888889,-63.817777777778
Cannes,Q39984,3028808,FR,43.5525,7.0213888888889
Szczepanów,Q2368338,757420,PL,50.005278,20.655556
Henryków,Q5731265,771085,PL,51.596,20.074
Nocera Inferiore,Q81138,6541687,IT,40.75,14.633333333333
Swobnica,Q838493,3083947,PL,53.042777777778,14.624444444444
Kijów,Q1899,703448,UA,50.45,30.523611111111
Leeds,Q39121,2644688,GB,53.799722222222,-1.5491666666667
Čimelice,Q1925206,3077407,CZ,49.465660950631,14.06925954647
Płock,Q104725,3088825,PL,52.55,19.7
12. dzielnica Paryża,Q171689,2983854,FR,48.840808333333,2.3881833333333
Vodochody,Q167908,3062640,CZ,50.206884118686,14.397901862402
Etterbeek,Q192859,2798578,BE,50.83611111111111,4.386111111111111
Bydgoszcz,Q41252,3102014,PL,53.116666666667,18.0
Fergana,Q486329,1514019,UZ,40.386388888889,71.786388888889
Cubolta,Q2449728,617958,MD,47.873888888889,28.0375
Zabrze,Q103892,3080985,PL,50.3,18.783333333333
Sowietsk (obwód kirowski),Q196369,490067,RU,57.601305555556,48.938611111111
Stęgosz,Q9347627,3084671,PL,52.0428,17.5206
Wronki,Q52900,3081350,PL,52.7,16.383333333333
Úborsko,Q11084843,3063774,CZ,49.3314,13.1583
Kałużyce,Q6398138,7931732,BY,53.9833,28.8181
Uście (rejon śniatyński),Q4478620,690589,UA,48.470555555556,25.484722222222
Costa Mesa,Q499196,5339840,US,33.67,-117.91
Wierzbno,Q7999251,755795,PL,50.15,20.25
Neuilly-sur-Seine,Q48958,2990611,FR,48.887222222222,2.2675
Edynburg,Q23436,2650225,GB,55.95333333333333,-3.1891666666666665
Konstantynów Łódzki,Q867349,3095277,PL,51.75,19.333333333333
16. dzielnica Paryża,Q194420,2988394,FR,48.863611111111,2.2764888888889
Zuzela,Q2111250,753031,PL,52.68333,22.23333
Yorba Linda,Q493518,5410902,US,33.888551,-117.813231
Tarnów,Q106281,757026,PL,50.0125,20.988333333333
Montreal,Q340,6077243,CA,45.508888888889,-73.561666666667
Stryj,Q158923,692372,UA,49.25,23.85
Olkusz,Q764943,3090146,PL,50.2813,19.56503
Pstrągowa,Q7256157,760968,PL,49.93416667,21.76194444
13. dzielnica Paryża,Q175129,3015772,FR,48.832222222222,2.3555555555556
Kurów,Q2316,766980,PL,51.389722222222225,22.18611111111111
Czartorysk,Q1007758,692757,UA,51.224166666667,25.8825
Krosno,Q826068,767470,PL,49.68866,21.77058
Duala,Q132830,2232593,CM,4.05,9.7
Pałac Apostolski,Q145093,3164670,VA,41.903611111111,12.456388888889
Saint-Zacharie,Q3463533,11822647,CA,46.1333,-70.3667
Wabern bei Bern,Q678427,2658084,CH,46.928611111111,7.4483333333333
Johnstown,Q1070763,5195561,US,40.3228,-78.9208
Sceaux,Q370498,6451980,FR,48.778611111111,2.2905555555556
Trewir,Q3138,3247911,DE,49.756666666667,6.6413888888889
Zalew Wiślany,Q5605,3081867,PL,54.476388888889,19.767777777778
Września,Q52902,3081324,PL,52.333333333333,17.583333333333
Wenecja,Q641,6542284,IT,45.439722222222,12.331944444444
Łagów,Q345189,7532597,PL,52.334305555556,15.292694444444
Nowa Wieś,Q7066158,3084926,PL,51.280277777778,19.636666666667
Montevideo,Q1335,3441575,UY,-34.86666666666667,-56.166666666666664
Chodżent,Q373808,1514879,TJ,40.283333333333,69.616666666667
Nitra,Q26397,3058531,SK,48.314722222222,18.0875
Czeskie Budziejowice,Q16506,3077916,CZ,48.974722222222,14.474722222222
Okopy,Q5756175,7533511,PL,53.5878,23.1519
Szekszárd,Q189761,3044760,HU,46.355833333333,18.703888888889
Głuchy,Q772196,766730,PL,52.4833,21.3833
Świdnica,Q387396,3084093,PL,50.84378,16.48859
Röcken,Q529879,2846238,DE,51.240833333333,12.116111111111
Klížska Nemá,Q969277,3059494,SK,47.7521,17.82
Ossining,Q2001670,7161797,US,41.165277777778,-73.856666666667
Kotahena,Q6433847,7545307,LK,6.9427777777778,79.858611111111
Bochnia,Q815903,775758,PL,49.983333333333,20.433333333333
Londyn,Q84,2643743,GB,51.507222222222,-0.1275
Lucyn,Q744259,457776,LV,56.543888888889,27.721111111111
Żydaczów,Q997359,618835,UA,49.383333333333,24.133333333333
Jaworów,Q997392,688288,UA,49.946944444444,23.393055555556
Zlin,Q171018,3061370,CZ,49.233055555556,17.666944444444
Rokitnica-Wieś,Q7360026,3087035,PL,53.163333333333,19.525833333333
Podbišće,Q3393015,3220599,ME,42.94027778,19.57083333
Pafos,Q180918,146214,CY,34.77612852,32.42651039
Godalming,Q909146,2648372,GB,51.185,-0.61
Perth,Q3183,2063523,AU,-31.952222222222,115.85888888889
Przybram,Q841296,3067542,CZ,49.68996461067,14.010474512485
Murnau am Staffelsee,Q254356,6558934,DE,47.68333333333333,11.2
Opladen,Q315138,2857185,DE,51.0678,7.00278
Gori,Q19583,614455,GE,41.98168611111111,44.11241666666667
Valašské Meziříčí,Q375651,3063447,CZ,49.471799519597,17.97115355859
Grudziądz,Q123511,3098218,PL,53.4875,18.755
Niderviller,Q22205,6437750,FR,48.712777777778,7.1080555555556
Wielki Londyn,Q23306,2648110,GB,51.5,-0.083333333333333
Davis,Q668546,5341704,US,38.553888888889,-121.73805555556
Pardubice,Q36989,3068582,CZ,50.03861,15.77916
Sichów,Q7507460,3086119,PL,51.1,16.05
Pescina,Q50122,6538851,IT,42.026388888889,13.658888888889
Wierzchnia,Q4108795,689855,UA,49.102222222222,24.314722222222
Zawadzkie,Q167731,3080538,PL,50.609444444444,18.48
Mordy,Q1906245,764407,PL,52.208055555556,22.511944444444
Miszkolc,Q102397,717582,HU,48.1,20.783333333333335
Twer,Q2288,480060,RU,56.857827777778,35.921927777778
Orzeł,Q3118,515012,RU,52.96861111111111,36.06944444444444
Odporyszów,Q7078336,763409,PL,50.15,20.91666667
8. dzielnica Paryża,Q270230,3020270,FR,48.874166666667,2.3111111111111
Pułtusk,Q62937,760917,PL,52.7025,21.08276
Berlin Zachodni,Q56036,11612751,DE,52.53333333,13.16666667
Hamburg,Q1055,2911297,DE,53.55,10.0
Kisłowodzk,Q153676,548114,RU,43.91,42.72
Skole,Q913962,693658,UA,49.037777777778,23.513888888889
Mumbaj,Q1156,1275339,IN,19.075833333333332,72.8775
Shettleston,Q7495680,3333231,GB,55.85,-4.17071
Radom,Q104740,760778,PL,51.403611111111,21.156666666667
Świeradów-Zdrój,Q387561,3084055,PL,50.916666666667,15.35
Kolonia,Q365,2886242,DE,50.942222222222,6.9577777777778
Prek Sbauv,Q1453641,1825954,KH,12.7,104.9
Bolesławiec,Q156828,7531979,PL,51.266666666667,15.566666666667
Żabno,Q392988,754329,PL,50.13333333333333,20.883333333333333
Kiwaczówka,Q4220011,11812413,UA,48.765277777778,29.7075
Dawidy Bankowe,Q5212952,11694760,PL,52.12166667,20.97944444
Błonie,Q608376,775820,PL,52.2,20.616666666667
Rochester,Q486479,5043473,US,44.0234,-92.46295
Nieszawa,Q682046,3090907,PL,52.836666666667,18.901388888889
Melekhovo,Q18790174,7597544,RU,56.8799,29.4636
Aix-en-Provence,Q47465,6452134,FR,43.527777777778,5.4455555555556
Rozhadów,Q4396480,695333,UA,49.608333333333334,24.95722222222222
Hinterzarten,Q515356,6555747,DE,47.907777777778,8.1008333333333
Dublany,Q997533,709546,UA,49.896111111111,24.0925
Genewa,Q71,7285902,CH,46.2,6.15
Domodiedowo,Q135410,565381,RU,55.433333333333,37.75
Hyde Park Gate,Q5953682,3333157,GB,51.5004,-0.182722
Spassk-Riazanskij,Q196458,489741,RU,54.4,40.383333333333
Bukareszt,Q19660,683506,RO,44.4,26.083333333333
Casablanca,Q7903,2553604,MA,33.599166666667,-7.62
Zator,Q1281557,7533091,PL,49.99583333,19.43777778
Villach,Q483522,2762366,AT,46.616666666667,13.833333333333
Rockport,Q2079395,4948936,US,42.655555555556,-70.620833333333
Vrindavan,Q688281,1253079,IN,27.572777777777777,77.69333333333333
Štramberk,Q392466,3065062,CZ,49.591796793611,18.117444108979
Wielopole,Q186974,755857,PL,49.66166667,20.69583333
Poraj,Q7229936,3088280,PL,51.2833,19.5333
Częstochowa,Q103217,3100946,PL,50.80964,19.12217
Auxerre,Q167600,3035843,FR,47.7975,3.5669444444444
Drawa,Q3039167,766905,PL,54.163611111111,21.003888888889
Saginaw,Q719,5007989,US,43.4199247,-83.9500261
Charvieu,Q63077802,6616652,FR,45.745708,5.153344
Rzeszów,Q598,7530819,PL,50.05,22.0
Vence,Q192368,2970148,FR,43.722465555556,7.1118622222222
Svitávka,Q2304969,3064456,CZ,49.50180312003,16.597964085885
camp of the Gulag,Q56507866,2045744,RU,43.16556,131.90222
Kórnik,Q51408,3095194,PL,52.236666666667,17.098611111111
Odessa,Q1874,698740,UA,46.47747,30.73262
Bykowo (obwód moskiewski),Q1018529,570298,RU,55.631666666667,38.090555555556
Hořice,Q927541,3075493,CZ,50.366136740505,15.631918228938
Bołszowce,Q4092249,711752,UA,49.185555555556,24.746388888889
Jadów,Q1871384,770662,PL,52.4667,21.6333
Baku,Q9248,587081,AZ,40.366655555556,49.835183333333
Santa Monica,Q47164,5393212,US,34.021944444444,-118.48138888889
Matawan,Q1082606,5100940,US,40.412222222222,-74.237777777778
Magnitogorsk,Q95449,532288,RU,53.383333333333,59.033333333333
Plevník-Drienové,Q221171,3060359,SK,49.17,18.49361111
Liverpool,Q24826,2644210,GB,53.4075,-2.9919444444444445
Łopuszno,Q2475995,765981,PL,50.93333,20.25
Pawłowice,Q7156380,762539,PL,51.07138889,21.74666667
Žuravičy,Q4181674,618754,BY,53.245329,30.544453
Falls Church,Q408744,4758390,US,38.882222222222,-77.171111111111
Clamart,Q194160,6451966,FR,48.800833333333,2.2619444444444
Châtenay-Malabry,Q200945,3026108,FR,48.765277777778,2.2780555555556
Zwierzyniec,Q281376,7531333,PL,52.7067,23.7294
Sussex,Q23346,2636510,GB,50.9471026998,-0.141372694746
Radomsko,Q158796,3087497,PL,51.066666666667,19.45
Czeczenia,Q5187,569665,RU,43.4,45.716694444444
Konin,Q52845,7532374,PL,52.2275,18.261388888889
Anlong Veng,Q557911,1831898,KH,14.233333333333,104.08333333333
Cirta,Q1093156,2501152,DZ,36.3675,6.61194444
Périgueux,Q6588,2987967,FR,45.184166666667,0.71805555555556
Springfield,Q49158,4951788,US,42.112411,-72.547455
Pessac,Q207156,2987805,FR,44.805833333333,-0.63222222222222
Tamanrasset,Q205792,2478216,DZ,22.785,5.5227777777778
San Francisco,Q62,5391959,US,37.7775,-122.41638888888889
Leszno,Q52892,3093524,PL,51.84034,16.57494
Bojaniec,Q4095458,711519,UA,50.166944444444,24.1025
Krasnystaw,Q155088,767605,PL,51.0,23.166666666667
Białystok,Q761,776069,PL,53.116666666667,23.166666666667
Garmisch-Partenkirchen,Q127043,6558814,DE,47.5,11.083333333333
Paszeńki,Q19850497,8207952,BY,55.865,27.925833333333
Revigny-sur-Ornain,Q1159425,6437169,FR,48.828055555556,4.9872222222222
Boryspol,Q158910,711660,UA,50.35,30.95
Kupiczów,Q2065576,703667,UA,50.989722222222,24.719166666667
Poświętne,Q4721251,761390,PL,51.51667,20.36667
Oelsnitz/Erzgeb.,Q57929,7602486,DE,50.722222222222,12.698611111111
Stare Chojno,Q7601641,774432,PL,51.185277777778,23.113333333333
Rawicz,Q52898,3087307,PL,51.609166666667,16.8575
Sachsenhausen,Q154498,11185526,DE,52.7662,13.2624
Pisz,Q985005,762120,PL,53.616666666667,21.8
Indianapolis,Q6346,4259418,US,39.768611111111,-86.158055555556
Będzin,Q461513,3103719,PL,50.325,19.133333333333333
Watykan,Q237,3164670,VA,41.904,12.453
Manchester,Q18125,2643123,GB,53.466666666667,-2.2333333333333
Solingen,Q2942,3247433,DE,51.166666666666664,7.083333333333333
Pałac Blenheim,Q208181,2655355,GB,51.841944444444,-1.3613888888889
Szymanowice,Q7665030,3083567,PL,52.15,19.8333
Praze-An-Beeble,Q7239103,2639937,GB,50.1667,-5.31667
Jagielno,Q1678452,3097772,PL,50.633333333333,17.2
Hippona,Q858024,2493847,DZ,36.8825,7.75
Wołyń,Q7530,689067,UA,50.741389,25.353889
Rejon łysiański,Q2566981,702490,UA,49.25852778,30.69863889
Borysów,Q19313,630376,BY,54.22429,28.51198
Możajsk,Q159139,524712,RU,55.5,36.033333333333
Soleczniki,Q391011,864520,LT,54.311111111111,25.380555555556
Hrabstwo Arlington,Q107126,4744725,US,38.880277777778,-77.108333333333
Wietrzychowice,Q2458329,7531583,PL,50.2,20.666666666667
Wołomin,Q930149,754800,PL,52.35,21.233333333333
Jeziory,Q4106435,698092,UA,51.588611111111,26.965277777778
Brzęczkowice,Q9396024,3102462,PL,50.2195,19.1562
Gibraltar,Q1410,2411586,GB,36.13775,-5.3453611111111
Słupia,Q2337969,3085480,PL,50.6,19.96667
Bukowsko,Q2664126,774776,PL,49.5,22.066666666667
Piekary Śląskie,Q158488,3089125,PL,50.383333333333,18.95
Sulejówek,Q953198,757809,PL,52.244166666667,21.28
Bonn,Q586,3247450,DE,50.733888888889,7.0997222222222
Bystra,Q640109,3101987,PL,49.759444444444,19.059722222222
Stuttgart,Q1022,6690189,DE,48.776111111111,9.1775
Navasady,Q21632624,621169,BY,54.126944444444,26.699722222222
Szlachcin,Q7664760,3083668,PL,52.2167,17.3833
Podgórze (Kraków),Q11820337,3088694,PL,50.0397,19.9503
Benešov,Q470394,3079508,CZ,49.781695568859,14.687020558215
Dallas,Q16557,4684888,US,32.779166666667,-96.808888888889
Bortniki,Q4094764,711557,UA,49.3475,24.295
Bourges,Q132404,3031005,FR,47.083611111111,2.3955555555556
Trąbki,Q7849204,756825,PL,51.95,21.6
Halifax,Q2141,5969423,CA,44.647777777778,-63.571388888889
Nová Ves pod Pleší,Q2321753,3069557,CZ,49.831840986583,14.275286336886
Bangkok,Q1861,1609350,TH,13.75,100.51666666667
Praszka,Q569938,3088135,PL,51.05,18.45
Werki,Q2026687,12232763,LT,54.753055555556,25.298055555556
Lüdinghausen,Q14934,2875417,DE,51.768055555556,7.4444444444444
Zurych,Q72,7287650,CH,47.37444444444444,8.54111111111111
Modra,Q596044,3058663,SK,48.333055555556,17.306944444444
Brno-Židenice,Q9179451,3061473,CZ,49.19611111111111,16.6475
Kamenný Újezd,Q1306068,3073892,CZ,48.897610062941,14.446387095928
La Chaux-de-Fonds,Q68124,7286240,CH,47.099627777778,6.8295583333333
Kunštát,Q1381784,3072486,CZ,49.506479529058,16.517252206001
Stockport,Q18655,2636882,GB,53.408333333333,-2.1494444444444
Vinohrady,Q662985,3072931,CZ,50.075556,14.445833
Lipník nad Bečvou,Q1021080,3071791,CZ,49.527549239447,17.58633834226
Fuenllana,Q1642185,6357137,ES,38.75,-2.95
Lailly-en-Val,Q1391575,3008662,FR,47.769722222222,1.6863888888889
Chomejn,Q720750,127403,IR,33.642222222222,50.078888888889
Szopienice,Q451391,3083651,PL,50.2663,19.0978
Śląska Ostrawa,Q3490367,3065799,CZ,49.8403,18.2987
Berlin,Q64,2950159,DE,52.516666666667,13.383333333333
Lexington,Q49241,4297983,US,38.029722222222,-84.494722222222
Uppsala,Q25286,2666199,SE,59.849760548324,17.638946597524
Kowno,Q4115712,598316,LT,54.9,23.933333333333
Velenka,Q1258920,3063313,CZ,50.139787171706,14.895678832678
Pečky,Q1813776,3068476,CZ,50.090487305541,15.030238635087
Maui,Q188705,5850862,US,20.8,-156.33333333333
Pančevo,Q205432,787237,RS,44.873888888889,20.651944444444
Madryt,Q2807,6359304,ES,40.418888888889,-3.6919444444444
Oslo,Q585,3143244,NO,59.911111111111,10.752777777778
Archangielsk,Q1851,581049,RU,64.55,40.533333333333
Buchki,Q4100633,711341,UA,50.731388888889,28.870833333333
Adelaide,Q5112,2078025,AU,-34.9275,138.6
Bethesda,Q584451,4348599,US,38.9848265,-77.0946459
Ryglice,Q1280831,7533072,PL,49.883333333333,21.133333333333
Priwolnoje (Rosja),Q988522,505106,RU,45.9175,41.307222222222
Columbia,Q38453,4575352,US,34.000555555556,-81.044166666667
Petersburg,Q656,498817,RU,59.95,30.316666666667
Gniew,Q305067,3099127,PL,53.833333333333,18.833333333333
Llandaff,Q1244613,2644160,GB,51.493333333333,-3.2133333333333
Manduel,Q244249,2996236,FR,43.818333333333,4.4733333333333
Bielsko-Biała,Q106583,3103402,PL,49.8225,19.044444444444
Buenos Aires,Q1486,3435910,AR,-34.599722222222,-58.381944444444
Kommunarka,Q2068654,545782,RU,55.57916668,37.45583334
Nowogródek,Q278743,624785,BY,53.583333333333,25.816666666667
Nanterre,Q170507,2990970,FR,48.890555555556,2.2036111111111
Drohobycz,Q158821,709611,UA,49.35,23.5
Kandałaksza,Q144264,553190,RU,67.156944444444,32.411666666667
Jaksice,Q4537086,770617,PL,50.326944444444,20.001944444444
Jeziorany,Q1001496,770078,PL,53.975902777778,20.747577777778
Bordeaux,Q1479,3031582,FR,44.837777777778,-0.57944444444444
Brzostek,Q776418,775110,PL,49.879166666667,21.412222222222
Yerky,Q2022712,688127,UA,48.978055555556,30.991944444444
Herálec,Q164486,3075878,CZ,49.530886486589,15.457117105231
Polska,Q36,798544,PL,52.0,19.0
Biała Podlaska,Q209932,776175,PL,52.033333333333,23.116666666667
Pilzno,Q43453,3068160,CZ,49.741388888889,13.3825
Barbastro,Q502975,6358295,ES,42.033333333333,0.11666666666667
Stróża,Q597574,3084507,PL,49.79628,19.92379
Ostrów Wielkopolski,Q52895,3089684,PL,51.65,17.7
Liberec,Q146351,3071961,CZ,50.7699972,15.0584492
Jastrzębie-Zdrój,Q107106,3097391,PL,49.95,18.583333333333
Lachowicze,Q956607,625772,BY,53.03958,26.263
Tbilisi,Q994,611716,GE,41.7225,44.7925
Tasovice nad Dyją,Q1853546,3064352,CZ,48.836135310959,16.155581881959
Region Stołeczny Brukseli,Q240,2800867,BE,50.85,4.35
Mohylów Podolski,Q997469,700918,UA,48.45,27.783333333333
Barletta,Q13470,6537546,IT,41.316666666667,16.283333333333
Newtonville,Q10336616,4945333,US,42.35,-71.2036
Witebsk,Q102217,620127,BY,55.183333333333,30.166666666667
Pokośno,Q5619188,761672,PL,53.6036,23.1906
Polanica-Zdrój,Q403100,3088496,PL,50.40373,16.51271
Dyneburg,Q80021,460413,LV,55.871388888889,26.516111111111
Jurkowo,Q6315279,3097015,PL,51.9833,16.7833
Wiener Neustadt,Q131612,2761349,AT,47.816666666667,16.25
Leesburg,Q1012089,4769125,US,39.11566,-77.5636
Bogumin,Q890949,3079129,CZ,49.90408983288,18.357595239984
Žebrák,Q393474,3061625,CZ,49.87582737845,13.897408903752
Wałbrzych,Q110732,3082707,PL,50.766666666667,16.283333333333
Kamionka Bużańska,Q1020330,707027,UA,50.108055555556,24.345555555556
Bachórz,Q1829972,776542,PL,49.83333,22.28333
Ossining,Q522356,5130059,US,41.1626,-73.8616
Bytom,Q102350,3101950,PL,50.347,18.923
Samrong Yong,Q4869028,9253814,KH,21.033333333333,105.85
Łowicz,Q109992,3093066,PL,52.1,19.933333333333
Żylina,Q25797,3056508,SK,49.216666666667,18.733333333333
Bratysława,Q1780,3060972,SK,48.144722222222,17.112777777778
Ashford,Q725261,2656955,GB,51.1465,0.8676
Tarnobrzeg,Q28516,757033,PL,50.583333333333,21.683333333333
Kytín,Q2182033,3072381,CZ,49.850698267935,14.219107555232
Ostrów Mazowiecka,Q841352,762850,PL,52.8,21.9
Tarnopol,Q156743,691650,UA,49.566666666667,25.6
Gołębie,Q5590393,771946,PL,50.64222222,24.07916667
Berno,Q70,7285212,CH,46.94798,7.44743
Meudon,Q234735,2994144,FR,48.8075,2.2402777777778
Ryga,Q1773,456172,LV,56.9475,24.106944444444
Kowal,Q992010,3094981,PL,52.5325,19.145
Floryda,Q812,4155751,US,28.133333333333,-81.631666666667
Busza,Q924960,711113,UA,48.34,28.12
Podbořany,Q1017247,3068119,CZ,50.229466858401,13.411998129955
Margonin,Q990186,3092312,PL,52.966666666667,17.083333333333
Brooklyn,Q18419,5110302,US,40.692777777778,-73.990277777778
Puszczykowo,Q50978,3087640,PL,52.281666666667,16.854166666667
Wadowice,Q212856,3082722,PL,49.883333333333,19.5
